year,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,round,pick,pickround,picktotal,wonderlic,nflgrade,picked?
2001,6,5,77,264,0,0,4.88,0,0,0,0,0,0,15,0,,0,0,0,0,0
2001,6,4,76,236,0,0,4.75,0,0,0,0,36,0,24,6,17(180),17,180,0,0,1
2001,6,3,75,299,0,0,5.56,0,0,4.99,0,26.5,92,17,0,,0,0,0,0,0
2001,6,2,74,275,0,0,4.99,0,0,4.26,0,30,106,0,4,34(129),34,129,0,0,1
2001,6,4,76,242,0,0,4.76,0,0,0,0,37,127,0,6,35(198),35,198,0,0,1
2001,6,1,73,222,0,0,4.41,0,0,0,0,37.5,0,20,1,23(23),23,23,0,0,1
2001,6,2,74,209,0,0,4.51,0,0,3.99,0,41,129,0,4,29(124),29,124,0,0,1
2001,6,2,74,259,0,0,5.31,0,0,4.58,0,30,105,7,0,,0,0,0,0,0
2001,5,10,70,191,0,0,4.48,0,0,4.18,0,36.5,112,0,7,36(236),36,236,0,0,1
2001,5,11,71,197,0,0,4.62,0,0,4.14,0,38,117,10,7,33(233),33,233,0,0,1
2001,6,6,78,328,0,0,5.33,0,0,4.8,0,33,103,20,3,17(79),17,79,0,0,1
2001,6,3,75,207,0,0,4.57,0,0,4.12,0,37.5,124,0,5,18(149),18,149,27,0,1
2001,6,5,77,256,0,0,4.85,0,0,4.15,0,34,113,20,3,28(90),28,90,0,0,1
2001,6,2,74,200,0,0,4.5,0,0,0,0,0,0,17,1,24(24),24,24,0,0,1
2001,6,1,73,205,0,0,4.61,0,0,4.51,0,35,110,0,0,,0,0,11,0,0
2001,6,1,73,180,0,0,4.51,0,0,4.15,0,34.5,116,0,0,,0,0,0,0,0
2001,6,1,73,171,0,0,4.57,0,0,4.07,0,37.5,115,0,0,,0,0,0,0,0
2001,5,10,70,197,0,0,4.44,0,0,0,0,32,0,9,3,23(85),23,85,0,0,1
2001,6,5,77,258,0,0,5.03,0,0,4.4,0,38,116,21,7,31(231),31,231,0,0,1
2001,6,1,73,185,0,0,4.46,0,0,4.06,0,39.5,120,0,1,25(25),25,25,0,0,1
2001,5,7,67,180,0,0,4.53,0,0,0,0,32.5,0,15,0,,0,0,0,0,0
2001,6,3,75,342,0,0,5.04,0,0,4.73,0,28.5,99,0,6,23(186),23,186,0,0,1
2001,5,11,71,193,0,0,4.56,0,0,4.25,0,37.5,119,10,0,,0,0,0,0,0
2001,6,1,73,211,0,0,4.48,0,0,0,0,33,0,0,2,2(33),2,33,0,0,1
2001,5,10,70,181,0,0,4.31,0,0,0,0,42,0,0,1,16(16),16,16,0,0,1
2001,5,10,70,190,0,0,4.65,0,0,4.16,0,37,120,13,6,37(200),37,200,0,0,1
2001,6,2,74,251,0,0,4.95,0,0,4.59,0,27,98,20,0,,0,0,0,0,0
2001,6,2,74,223,0,0,4.95,0,0,0,0,31.5,112,5,0,,0,0,0,0,0
2001,5,11,71,195,0,0,4.53,2.6,1.61,3.98,6.86,37,117,0,6,3(166),3,166,0,0,1
2001,5,11,71,203,0,0,4.59,0,0,0,0,0,0,14,0,,0,0,0,0,0
2001,6,4,76,293,0,0,5.57,0,0,4.18,0,35.5,113,29,4,16(111),16,111,0,0,1
2001,6,4,76,305,0,0,5.16,0,0,4.72,0,35,107,25,7,22(222),22,222,0,0,1
2001,6,1,73,250,0,0,4.63,0,0,4.5,0,31,114,37,4,20(115),20,115,0,0,1
2001,6,2,74,221,0,0,4.64,0,0,0,0,0,0,16,0,,0,0,0,0,0
2001,6,1,73,316,0,0,5.27,0,0,4.61,0,32.5,103,24,5,15(146),15,146,0,0,1
2001,6,4,76,252,0,0,5.02,0,0,4.31,0,32,113,16,6,32(195),32,195,0,0,1
2001,6,2,74,231,0,0,4.78,0,0,4.29,0,35.5,112,0,4,30(125),30,125,32,0,1
2001,6,3,75,272,0,0,5.01,0,0,4.43,0,30.5,112,22,0,,0,0,0,0,0
2001,6,4,76,301,0,0,5.36,0,0,4.56,0,28,92,18,0,,0,0,0,0,0
2001,6,3,75,275,0,0,5.02,0,0,0,0,0,0,31,0,,0,0,0,0,0
2001,6,1,73,197,0,0,4.51,0,0,0,0,38.5,120,13,0,,0,0,0,0,0
2001,6,1,73,257,0,0,4.91,0,0,4.53,0,32.5,106,0,5,3(134),3,134,0,0,1
2001,6,2,74,251,0,0,4.76,0,0,0,0,0,0,0,4,17(112),17,112,0,0,1
2001,6,2,74,198,0,0,4.79,0,0,4.22,0,32.5,112,0,0,,0,0,0,0,0
2001,6,5,77,257,0,0,4.99,0,0,4.45,0,31,102,20,0,,0,0,0,0,0
2001,6,5,77,298,0,0,5.23,0,0,0,0,34.5,0,19,3,30(92),30,92,0,0,1
2001,6,2,74,307,0,0,5.13,0,0,4.35,0,33,108,29,2,19(50),19,50,0,0,1
2001,6,1,73,196,0,0,4.34,0,0,0,0,39,0,0,7,29(229),29,229,0,0,1
2001,6,3,75,296,0,0,5.5,0,0,4.77,0,27,92,32,0,,0,0,0,0,0
2001,6,3,75,267,0,0,4.72,0,0,0,0,0,0,0,1,10(10),10,10,0,0,1
2001,6,3,75,264,0,0,4.75,0,0,0,0,0,0,0,4,8(103),8,103,0,0,1
2001,6,3,75,223,0,0,4.73,0,0,4.2,0,31.5,115,0,0,,0,0,27,0,0
2001,6,5,77,247,0,0,4.84,0,0,4.25,0,32.5,113,7,0,,0,0,0,0,0
2001,6,5,77,256,0,0,4.75,0,0,4.4,0,34.5,117,16,7,27(227),27,227,0,0,1
2001,6,3,75,308,0,0,5.24,0,0,4.58,0,30,106,19,5,7(138),7,138,0,0,1
2001,6,2,74,211,0,0,4.61,0,0,0,0,38.5,123,0,1,9(9),9,9,0,0,1
2001,6,5,77,311,0,0,5.16,0,0,0,0,0,0,23,0,,0,0,0,0,0
2001,6,5,77,228,0,0,4.74,0,0,4.29,0,34,107,0,4,14(109),14,109,32,0,1
2001,6,5,77,294,0,0,5.06,0,0,4.59,0,31,105,29,0,,0,0,0,0,0
2001,6,1,73,295,0,0,4.95,0,0,4.3,0,31.5,101,27,0,,0,0,0,0,0
2001,6,4,76,263,0,0,4.75,0,0,4.03,0,38,119,0,2,15(46),15,46,0,0,1
2001,5,11,71,208,0,0,4.65,0,0,4.18,0,30,113,0,6,26(189),26,189,0,0,1
2001,6,6,78,281,0,0,4.86,0,0,4.37,0,35.5,107,23,4,19(114),19,114,0,0,1
2001,6,1,73,228,0,0,4.8,0,0,0,0,0,0,19,0,,0,0,0,0,0
2001,5,11,71,222,0,0,4.71,0,0,0,0,32.5,0,18,0,,0,0,0,0,0
2001,6,7,79,348,0,0,5.43,0,0,4.66,0,31.5,99,19,5,1(132),1,132,0,0,1
2001,6,3,75,287,0,0,5.28,0,0,4.52,0,29.5,97,0,0,,0,0,0,0,0
2001,5,10,70,212,0,0,4.51,0,0,0,0,33.5,114,15,3,22(84),22,84,0,0,1
2001,6,4,76,267,0,0,4.64,0,0,0,0,34,117,26,1,4(4),4,4,0,0,1
2001,6,4,76,299,0,0,5.24,0,0,4.8,0,30,100,0,3,19(81),19,81,0,0,1
2001,6,2,74,293,0,0,5.33,0,0,0,0,30,98,21,0,,0,0,0,0,0
2001,5,9,69,184,0,0,4.41,0,0,4.25,0,38.5,121,0,3,12(74),12,74,0,0,1
2001,6,3,75,245,0,0,4.75,0,0,4.15,0,35.5,110,33,4,15(110),15,110,0,0,1
2001,6,3,75,232,0,0,4.62,0,0,4.5,0,33,119,0,4,27(122),27,122,0,0,1
2001,6,4,76,309,0,0,4.9,0,0,4.72,0,33,110,0,6,8(171),8,171,0,0,1
2001,6,4,76,236,0,0,4.74,0,0,4.2,0,37,117,23,4,7(102),7,102,0,0,1
2001,6,4,76,251,0,0,4.92,0,0,4.3,0,28.5,106,17,0,,0,0,0,0,0
2001,6,6,78,256,0,0,4.96,0,0,4.4,0,35.5,109,0,5,16(147),16,147,0,0,1
2001,5,11,71,191,0,0,4.51,0,0,0,0,41,127,17,2,23(54),23,54,0,0,1
2001,6,6,78,321,0,0,5.13,0,0,4.75,0,30,110,21,1,13(13),13,13,0,0,1
2001,6,5,77,315,0,0,5.6,0,0,4.61,0,26,96,22,0,,0,0,0,0,0
2001,6,4,76,312,0,0,5.3,0,0,0,0,30.5,96,0,6,13(176),13,176,0,0,1
2001,6,5,77,338,0,0,5.32,0,0,4.83,0,30.5,98,28,5,13(144),13,144,0,0,1
2001,5,9,69,192,0,0,4.48,0,0,0,0,32.5,0,0,5,5(136),5,136,0,0,1
2001,6,4,76,269,0,0,4.91,0,0,4.53,0,33,109,28,7,34(234),34,234,0,0,1
2001,5,11,71,183,0,0,4.4,0,0,3.93,0,35.5,115,0,7,18(218),18,218,0,0,1
2001,6,3,75,213,0,0,4.43,0,0,0,0,38,0,0,1,8(8),8,8,0,0,1
2001,6,2,74,229,0,0,4.58,0,0,4.44,0,32.5,0,20,2,7(38),7,38,0,0,1
2001,5,9,69,189,0,0,4.64,0,0,4.24,0,36,118,0,0,,0,0,0,0,0
2001,6,6,78,336,0,0,5.52,0,0,4.9,0,25,92,19,0,,0,0,0,0,0
2001,5,10,70,221,0,0,4.46,0,0,4.21,0,40.5,0,18,1,5(5),5,5,0,0,1
2001,6,1,73,281,0,0,4.72,0,0,0,0,30,0,17,0,,0,0,0,0,0
2001,6,6,78,260,0,0,4.78,0,0,4.32,0,33.5,120,0,2,20(51),20,51,0,0,1
2001,6,3,75,307,0,0,5.42,0,0,0,0,27,0,20,0,,0,0,0,0,0
2001,6,1,73,223,0,0,4.71,0,0,4.35,0,35.5,115,0,2,28(59),28,59,24,0,1
2001,6,3,75,273,0,0,4.8,0,0,0,0,0,0,0,7,39(239),39,239,0,0,1
2001,6,3,75,299,0,0,5.32,0,0,4.53,0,33.5,98,18,0,,0,0,0,0,0
2001,6,4,76,270,0,0,4.75,0,0,4.08,0,36.5,119,26,2,3(34),3,34,0,0,1
2001,6,6,78,303,0,0,5.28,0,0,4.59,0,34,103,0,0,,0,0,0,0,0
2001,6,1,73,210,0,0,4.33,0,0,0,0,38,0,0,1,1(1),1,1,20,0,1
2001,6,5,77,328,0,0,5.61,0,0,0,0,32.5,94,23,0,,0,0,0,0,0
2001,6,7,79,287,0,0,5.09,0,0,4.64,0,28,108,26,0,,0,0,0,0,0
2001,6,5,77,311,0,0,5.17,0,0,4.66,0,31.5,109,24,1,14(14),14,14,0,0,1
2001,5,11,71,176,0,0,4.51,0,0,4.18,0,39,124,0,5,21(152),21,152,0,0,1
2001,6,5,77,321,0,0,5.23,0,0,4.89,0,32.5,99,26,6,7(170),7,170,0,0,1
2001,6,3,75,253,0,0,4.73,0,0,4.46,0,0,0,21,0,,0,0,0,0,0
2001,6,1,73,198,0,0,4.45,0,0,0,0,36,0,0,1,30(30),30,30,0,0,1
2001,6,1,73,236,0,0,4.63,0,0,4.21,0,36.5,115,21,3,11(73),11,73,0,0,1
2001,5,6,66,177,0,0,4.52,0,0,0,0,36,0,23,0,,0,0,0,0,0
2001,6,1,73,219,0,0,4.68,0,0,0,0,34.5,111,16,0,,0,0,0,0,0
2001,6,1,73,228,0,0,4.58,0,0,4.4,0,37.5,0,17,0,,0,0,0,0,0
2001,5,11,71,193,0,0,4.73,0,0,4.4,0,39,118,9,0,,0,0,0,0,0
2001,6,4,76,237,0,0,4.72,0,0,4.33,0,35.5,119,0,0,,0,0,0,0,0
2001,5,10,70,183,0,0,4.46,0,0,4.21,0,42.5,130,11,3,24(86),24,86,0,0,1
2001,5,10,70,188,0,0,4.58,0,0,0,0,36,120,0,6,33(196),33,196,0,0,1
2001,6,5,77,299,0,0,5.48,0,0,4.67,0,28.5,103,25,7,11(211),11,211,0,0,1
2001,6,5,77,230,0,0,4.56,2.63,1.57,4.2,7.37,41,130,0,0,,0,0,0,0,0
2001,6,5,77,304,0,0,5.2,0,0,0,0,0,0,24,2,12(43),12,43,0,0,1
2001,6,3,75,213,0,0,4.53,0,0,0,0,39.5,120,21,3,2(64),2,64,0,0,1
2001,5,10,70,179,0,0,4.48,0,0,0,0,38,123,0,6,6(169),6,169,0,0,1
2001,5,11,71,229,0,0,4.63,0,0,0,0,35.5,111,0,2,16(47),16,47,0,0,1
2001,6,4,76,345,0,0,5.57,0,0,4.96,0,29.5,97,23,4,33(128),33,128,0,0,1
2001,6,1,73,310,0,0,5.18,0,0,4.61,0,30,103,23,4,35(130),35,130,0,0,1
2001,6,3,75,285,0,0,4.97,0,0,4.46,0,0,0,21,6,20(183),20,183,0,0,1
2001,6,5,77,307,0,0,5.3,0,0,0,0,0,0,22,7,3(203),3,203,0,0,1
2000,6,4,76,334,0,0,5.56,0,0,4.98,0,25,94,23,6,22(188),22,188,0,0,1
2000,6,3,75,253,0,0,4.97,0,0,4.49,0,29,104,0,0,,0,0,0,0,0
2000,6,3,75,206,0,0,4.55,0,0,4.15,0,34,123,0,1,23(23),23,23,0,0,1
2000,6,1,73,237,0,0,4.72,0,0,4.39,0,31,112,21,0,,0,0,0,0,0
2000,5,10,70,175,0,0,4.44,0,0,4.14,0,35,119,17,4,31(125),31,125,0,0,1
2000,6,6,78,312,0,0,5.34,0,0,4.73,0,28,96,20,7,41(247),41,247,0,0,1
2000,6,1,73,208,0,0,4.62,0,0,4.32,0,35,114,10,7,19(225),19,225,0,0,1
2000,5,10,70,199,0,0,4.44,0,0,4.04,0,37.5,116,16,4,8(102),8,102,0,0,1
2000,6,1,73,192,0,0,4.43,0,0,3.99,0,38.5,124,0,2,23(54),23,54,0,0,1
2000,6,3,75,312,0,0,5.19,0,0,0,0,0,0,29,0,,0,0,0,0,0
2000,5,11,71,178,0,0,4.5,0,0,4.2,0,34.5,122,0,5,4(133),4,133,0,0,1
2000,6,6,78,270,0,0,4.78,0,0,4.08,0,33.5,123,0,1,27(27),27,27,0,0,1
2000,6,2,74,207,0,0,4.62,0,0,4.29,0,39.5,119,15,2,12(43),12,43,0,0,1
2000,6,5,77,302,0,0,5.07,0,0,4.58,0,31.5,103,17,6,40(206),40,206,0,0,1
2000,6,2,74,237,0,0,4.78,0,0,4.33,0,31.5,111,21,4,22(116),22,116,0,0,1
2000,6,4,76,274,0,0,5.09,0,0,4.49,0,29,105,26,2,25(56),25,56,0,0,1
2000,6,1,73,201,0,0,4.49,0,0,4.09,0,33,115,12,6,32(198),32,198,0,0,1
2000,6,5,77,211,0,0,5.28,0,0,4.38,7.2,24.5,99,0,6,33(199),33,199,33,0,1
2000,6,4,76,309,0,0,5.19,0,0,4.7,0,28.5,99,28,0,,0,0,0,0,0
2000,6,1,73,217,0,0,4.72,0,0,4.39,0,31,107,0,0,,0,0,0,0,0
2000,5,11,71,216,0,0,4.66,0,0,4.08,0,30,117,0,0,,0,0,0,0,0
2000,5,10,70,204,0,0,4.59,0,0,4.01,0,36,116,14,2,8(39),8,39,0,0,1
2000,5,10,70,185,0,0,4.55,0,0,0,0,0,0,10,5,11(140),11,140,0,0,1
2000,6,4,76,218,0,0,5.01,0,0,4.87,0,29,101,0,0,,0,0,35,0,0
2000,6,4,76,260,0,0,4.91,0,0,0,0,0,0,17,0,,0,0,0,0,0
2000,6,2,74,208,0,0,4.97,0,0,4.34,0,0,100,0,6,2(168),2,168,29,0,1
2000,6,3,75,244,0,0,4.47,0,0,4.13,0,38,119,0,1,30(30),30,30,0,0,1
2000,6,4,76,206,0,0,5.03,0,0,4.42,0,28.5,107,0,0,,0,0,30,0,0
2000,6,6,78,231,0,0,4.59,0,0,0,0,33,115,0,1,8(8),8,8,0,0,1
2000,6,1,73,202,0,0,4.53,0,0,4.39,0,36,117,14,0,,0,0,0,0,0
2000,5,11,71,193,0,0,4.41,0,0,0,0,0,0,18,1,31(31),31,31,0,0,1
2000,6,6,78,297,0,0,5.16,0,0,4.48,0,31,100,28,4,18(112),18,112,0,0,1
2000,6,3,75,224,0,0,4.74,0,0,4.23,0,36.5,119,0,3,3(65),3,65,32,0,1
2000,6,2,74,283,0,0,5.06,0,0,4.75,0,28,106,22,4,19(113),19,113,0,0,1
2000,5,8,68,190,0,0,4.5,0,0,4.19,0,41,121,16,4,24(118),24,118,0,0,1
2000,6,2,74,208,0,0,4.54,0,0,0,0,39.5,118,0,0,,0,0,0,0,0
2000,5,10,70,215,0,0,4.56,0,0,4.2,0,38.5,128,16,3,26(88),26,88,0,0,1
2000,5,11,71,205,0,0,4.47,0,0,0,0,0,126,16,2,21(52),21,52,0,0,1
2000,6,1,73,232,0,0,4.56,0,0,0,0,0,115,0,0,,0,0,0,0,0
2000,6,7,79,304,0,0,5.08,0,0,4.65,0,31,103,28,4,29(123),29,123,0,0,1
2000,6,1,73,283,0,0,5.25,0,0,4.65,0,27.5,108,25,3,10(72),10,72,0,0,1
2000,6,5,77,303,0,0,5.15,0,0,4.86,0,31.5,100,29,2,6(37),6,37,0,0,1
2000,6,2,74,245,0,0,4.75,0,0,0,0,0,0,20,7,39(245),39,245,0,0,1
2000,6,5,77,334,0,0,5.05,0,0,4.73,0,30.5,102,24,2,13(44),13,44,0,0,1
2000,6,1,73,191,0,0,4.37,2.52,1.48,4.09,6.78,37.5,125,0,3,8(70),8,70,0,0,1
2000,6,1,73,211,0,0,4.61,0,0,4.1,0,32.5,110,0,0,,0,0,0,0,0
2000,6,4,76,322,0,0,5.4,0,0,4.97,0,28,101,0,2,20(51),20,51,0,0,1
2000,5,11,71,192,0,0,4.41,0,0,4.39,0,34,115,0,3,16(78),16,78,0,0,1
2000,6,5,77,286,0,0,5.16,0,0,0,0,0,0,22,6,7(173),7,173,0,0,1
2000,6,4,76,291,0,0,5.49,0,0,4.84,0,33,103,27,0,,0,0,0,0,0
2000,6,3,75,276,0,0,5,0,0,4.45,0,35.5,121,25,0,,0,0,0,0,0
2000,5,10,70,208,0,0,4.67,0,0,0,0,0,117,16,0,,0,0,0,0,0
2000,6,3,75,277,0,0,5.22,0,0,4.49,0,28,108,0,0,,0,0,0,0,0
2000,6,1,73,192,0,0,4.68,0,0,0,0,38,111,13,0,,0,0,0,0,0
2000,6,6,78,244,0,0,4.83,0,0,0,0,0,0,18,0,,0,0,0,0,0
2000,6,2,74,197,0,0,4.44,0,0,3.94,0,39,125,0,0,,0,0,0,0,0
2000,6,7,79,268,0,0,5.09,0,0,4.67,0,30,108,13,0,,0,0,0,0,0
2000,6,4,76,309,0,0,5.66,0,0,5,0,26,92,0,0,,0,0,0,0,0
2000,6,1,73,199,0,0,4.55,0,0,4.16,0,34,117,0,3,17(79),17,79,0,0,1
2000,6,3,75,314,0,0,4.99,0,0,4.57,0,31.5,101,19,0,,0,0,0,0,0
2000,6,3,75,314,0,0,5.28,0,0,4.8,0,27.5,96,27,0,,0,0,0,0,0
2000,5,11,71,215,0,0,4.66,0,0,4.41,0,30,115,13,3,19(81),19,81,0,0,1
2000,6,2,74,206,0,0,4.58,0,0,0,0,0,117,0,3,4(66),4,66,0,0,1
2000,5,11,71,260,0,0,4.99,0,0,4.81,0,28,104,0,4,23(117),23,117,0,0,1
2000,6,1,73,191,0,0,4.46,0,0,0,0,0,120,0,6,14(180),14,180,0,0,1
2000,6,4,76,260,0,0,4.73,0,0,4.28,0,34,115,24,2,4(35),4,35,0,0,1
2000,6,1,73,242,0,0,4.68,0,0,0,0,34.5,0,8,0,,0,0,0,0,0
2000,5,11,71,207,0,0,4.92,0,0,4.45,0,31,106,0,0,,0,0,18,0,0
2000,6,4,76,243,0,0,4.76,0,0,4.56,0,34,115,22,0,,0,0,0,0,0
2000,6,5,77,249,0,0,4.72,0,0,4.16,0,37,116,14,0,,0,0,0,0,0
2000,6,4,76,271,0,0,4.75,0,0,4.15,0,33,114,24,1,26(26),26,26,0,0,1
2000,6,1,73,201,0,0,4.43,0,0,4.36,0,34.5,117,19,0,,0,0,0,0,0
2000,5,10,70,198,0,0,4.55,0,0,4.06,0,37,121,0,0,,0,0,0,0,0
2000,6,4,76,280,0,0,4.78,0,0,4.27,0,37,117,32,6,12(178),12,178,0,0,1
2000,6,1,73,199,0,0,4.55,0,0,0,0,0,0,14,5,16(145),16,145,0,0,1
2000,6,1,73,188,0,0,4.5,0,0,4.38,0,35.5,124,14,5,23(152),23,152,0,0,1
2000,6,5,77,281,0,0,4.73,0,0,4.41,0,34.5,114,31,3,31(93),31,93,0,0,1
2000,6,2,74,225,0,0,5.22,0,0,4.42,0,27.5,100,0,0,,0,0,33,0,0
2000,6,4,76,253,0,0,4.85,0,0,4.52,0,27,116,18,7,21(227),21,227,0,0,1
2000,5,9,69,186,0,0,4.56,0,0,3.9,0,37,124,21,0,,0,0,0,0,0
2000,6,3,75,249,0,0,4.62,0,0,4.3,0,32.5,113,22,6,38(204),38,204,0,0,1
2000,6,3,75,199,0,0,4.56,0,0,4.29,0,37.5,121,0,4,17(111),17,111,0,0,1
2000,6,4,76,243,0,0,4.65,0,0,4.28,0,34,120,21,5,20(149),20,149,0,0,1
2000,5,11,71,173,0,0,4.66,0,0,0,0,0,0,0,6,34(200),34,200,0,0,1
2000,6,1,73,221,0,0,4.56,0,0,4.19,0,33,115,21,2,9(40),9,40,0,0,1
2000,6,2,74,209,0,0,4.5,0,0,0,0,0,0,15,2,26(57),26,57,0,0,1
2000,6,5,77,316,0,0,5.31,0,0,5.03,0,29.5,98,24,6,1(167),1,167,0,0,1
2000,5,11,71,188,0,0,4.62,0,0,4.3,0,32,117,16,0,,0,0,0,0,0
2000,6,1,73,214,0,0,4.94,0,0,4.24,0,33.5,116,19,0,,0,0,0,0,0
2000,6,4,76,338,0,0,5.85,0,0,0,0,23,94,20,0,,0,0,0,0,0
2000,6,1,73,233,0,0,4.56,0,0,0,0,36,120,22,2,19(50),19,50,0,0,1
2000,6,1,73,189,0,0,4.53,0,0,4.2,0,38.5,118,0,7,7(213),7,213,0,0,1
2000,6,1,73,253,0,0,4.78,0,0,4.34,0,28.5,108,25,7,7(213),7,213,0,0,1
2000,6,3,75,297,0,0,4.9,0,0,4.62,0,31,111,30,2,11(42),11,42,0,0,1
2000,6,4,76,253,0,0,4.97,0,0,4.21,0,31.5,109,20,5,8(137),8,137,0,0,1
2000,5,8,68,191,0,0,4.44,0,0,3.82,0,38,123,18,5,24(153),24,153,0,0,1
2000,6,2,74,271,0,0,5.03,0,0,4.51,0,32,111,0,0,,0,0,0,0,0
2000,6,1,73,237,0,0,4.66,0,0,4.44,0,34.5,118,21,0,,0,0,0,0,0
2000,5,10,70,192,0,0,4.81,0,0,0,0,0,106,0,7,28(234),28,234,18,0,1
2000,6,1,73,197,0,0,4.5,0,0,4.07,0,32,125,17,6,5(171),5,171,0,0,1
2000,5,10,70,238,0,0,4.81,0,0,4.36,0,30,109,0,0,,0,0,0,0,0
2000,5,9,69,186,0,0,4.34,0,0,4.01,0,39,121,16,6,21(187),21,187,0,0,1
2000,6,1,73,190,0,0,4.53,0,0,4.25,0,34.5,114,0,7,26(232),26,232,0,0,1
2000,5,10,70,190,0,0,4.5,0,0,4.25,0,37.5,119,16,3,2(64),2,64,0,0,1
2000,5,11,71,204,0,0,4.5,0,0,4.18,0,0,0,0,5,14(143),14,143,0,0,1
2000,6,2,74,312,0,0,5.4,0,0,4.63,0,29,94,20,0,,0,0,0,0,0
2000,6,3,75,305,0,0,4.99,0,0,4.16,0,30,101,35,1,25(25),25,25,0,0,1
2000,6,4,76,281,0,0,5.09,0,0,4.32,0,29,108,0,2,2(33),2,33,0,0,1
2000,5,11,71,186,0,0,4.56,0,0,4.13,0,0,0,16,7,44(250),44,250,0,0,1
2000,6,3,75,254,0,0,5.1,0,0,0,0,34,119,21,0,,0,0,0,0,0
2000,6,3,75,216,0,0,5.2,0,0,4.41,0,27.5,99,0,6,36(202),36,202,39,0,1
2000,6,5,77,296,0,0,5.05,0,0,4.72,0,31.5,105,19,6,10(176),10,176,0,0,1
2000,6,3,75,304,0,0,5.2,0,0,0,0,0,0,19,0,,0,0,0,0,0
2000,6,1,73,197,0,0,4.56,0,0,0,0,0,0,0,3,18(80),18,80,0,0,1
2000,6,1,73,226,0,0,4.68,0,0,0,0,0,109,0,7,8(214),8,214,18,0,1
2000,6,4,76,319,0,0,5.2,0,0,0,0,0,0,28,0,,0,0,0,0,0
2000,6,1,73,242,0,0,4.6,0,0,4.14,0,35.5,125,24,0,,0,0,0,0,0
2000,6,3,75,320,0,0,5.62,0,0,5.22,0,25.5,94,24,6,16(182),16,182,0,0,1
2000,5,11,71,184,0,0,4.5,0,0,0,0,0,118,18,0,,0,0,0,0,0
2000,6,1,73,198,0,0,4.51,0,0,4.14,0,38,123,16,0,,0,0,0,0,0
2000,6,6,78,310,0,0,5.25,0,0,4.66,0,29,107,0,0,,0,0,0,0,0
2000,6,3,75,226,0,0,4.95,0,0,0,0,29.5,96,0,0,,0,0,28,0,0
2000,6,4,76,285,0,0,4.97,0,0,4.76,0,28,105,26,0,,0,0,0,0,0
2000,6,1,73,215,0,0,4.6,0,0,4.17,0,38,121,12,0,,0,0,0,0,0
2000,6,1,73,293,0,0,5.03,0,0,0,0,28.5,102,26,4,7(101),7,101,0,0,1
2000,6,4,76,345,0,0,5.56,0,0,4.99,0,28,99,35,5,9(138),9,138,0,0,1
2000,6,1,73,240,0,0,4.68,0,0,0,0,0,0,29,6,11(177),11,177,0,0,1
2000,6,2,74,247,0,0,4.95,0,0,4.39,0,32,113,17,0,,0,0,0,0,0
2000,6,4,76,248,0,0,4.63,0,0,4.43,0,38.5,125,13,0,,0,0,0,0,0
2000,6,4,76,330,0,0,5.46,0,0,4.76,0,31,104,25,3,20(82),20,82,0,0,1
2000,6,1,73,221,0,0,4.62,0,0,4.16,0,37.5,121,29,0,,0,0,0,0,0
2000,5,10,70,214,0,0,4.41,0,0,3.93,0,41.5,131,23,4,3(97),3,97,0,0,1
2000,6,1,73,200,0,0,4.55,0,0,4.31,0,36.5,120,15,0,,0,0,0,0,0
2000,6,3,75,202,0,0,5.03,0,0,4.41,0,25.5,95,0,0,,0,0,32,0,0
2000,5,9,69,183,0,0,4.53,0,0,3.95,0,36,116,17,3,22(84),22,84,0,0,1
2000,6,1,73,251,0,0,4.84,0,0,0,0,35,119,24,0,,0,0,0,0,0
2000,6,1,73,221,0,0,4.71,0,0,4.38,0,33.5,113,8,2,14(45),14,45,0,0,1
2000,5,11,71,188,0,0,4.65,0,0,4.2,0,0,0,0,0,,0,0,0,0,0
2000,6,4,76,307,0,0,4.98,0,0,0,0,0,0,24,2,15(46),15,46,0,0,1
2000,6,2,74,305,0,0,5.43,0,0,4.6,0,28,103,26,7,14(220),14,220,0,0,1
2000,6,1,73,180,0,0,4.72,0,0,4.38,0,28.5,106,0,0,,0,0,0,0,0
2000,6,4,76,299,0,0,5.09,0,0,0,0,0,0,21,0,,0,0,0,0,0
2000,5,11,71,190,0,0,4.42,0,0,0,0,34,125,0,4,15(109),15,109,0,0,1
2000,6,5,77,300,0,0,5.08,0,0,4.37,0,30,110,45,6,28(194),28,194,0,0,1
2000,6,2,74,202,0,0,4.56,2.62,1.57,4.25,7.3,35.5,125,0,7,36(242),36,242,0,0,1
2000,6,1,73,202,0,0,5.02,0,0,4.24,0,27,97,0,0,,0,0,26,0,0
2000,6,1,73,240,0,0,4.58,0,0,0,0,0,0,23,1,5(5),5,5,0,0,1
2000,6,1,73,294,0,0,5,0,0,4.56,0,36,108,28,0,,0,0,0,0,0
2000,6,3,75,194,0,0,4.53,0,0,0,0,35,121,0,4,20(114),20,114,0,0,1
2000,6,4,76,259,0,0,4.7,0,0,4.06,0,35,118,22,3,25(87),25,87,0,0,1
2000,5,9,69,194,0,0,4.54,0,0,4.09,0,37.5,120,0,3,29(91),29,91,0,0,1
2000,5,9,69,184,0,0,4.44,0,0,4,0,35.5,117,20,5,1(130),1,130,0,0,1
